Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,CCGT,16531
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,COAL,0
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTELEC,997
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTEW,0
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTFR,2000
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTIFA2,-4
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTIRL,125
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTNED,-1015
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTNEM,1019
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTNSL,1397
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,INTVKL,780
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,NPSHYD,867
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,NUCLEAR,4653
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,OCGT,4
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,OIL,0
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,OTHER,657
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,PS,1598
FUELINST,2024-01-03T16:55:00Z,2024-01-03T16:50:00Z,2024-01-03,34,WIND,6840
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,BIOMASS,2873
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,CCGT,16592
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,COAL,0
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTELEC,997
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTEW,0
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTFR,2000
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTIFA2,-4
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTIRL,150
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTNED,-1015
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTNEM,1019
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTNSL,1398
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,INTVKL,780
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,NPSHYD,869
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,NUCLEAR,4661
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,OCGT,4
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,OIL,0
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,OTHER,669
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,PS,1457
FUELINST,2024-01-03T16:50:00Z,2024-01-03T16:45:00Z,2024-01-03,34,WIND,6750
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,BIOMASS,2877
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,CCGT,16508
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,COAL,0
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTELEC,997
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTEW,0
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTFR,2000
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTIFA2,-4
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTIRL,164
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTNED,-1015
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTNEM,1019
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTNSL,1397
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,INTVKL,780
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,NPSHYD,869
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,NUCLEAR,4663
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,OCGT,2
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,OIL,0
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,OTHER,642
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,PS,1454
FUELINST,2024-01-03T16:45:00Z,2024-01-03T16:40:00Z,2024-01-03,34,WIND,6725
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,BIOMASS,2877
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,CCGT,16418
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,COAL,0
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTELEC,997
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTEW,13
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTFR,1999
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTIFA2,-4
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTIRL,141
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTNED,-1014
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTNEM,1019
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTNSL,1397
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,INTVKL,780
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,NPSHYD,868
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,NUCLEAR,4660
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,OCGT,2
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,OIL,0
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,OTHER,642
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,PS,1506
FUELINST,2024-01-03T16:40:00Z,2024-01-03T16:35:00Z,2024-01-03,34,WIND,6759
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,BIOMASS,2882
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,CCGT,16282
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,COAL,0
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTELEC,997
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTEW,40
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTFR,2001
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTIFA2,-4
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTIRL,116
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTNED,-1015
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTNEM,1019
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTNSL,1397
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,INTVKL,780
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,NPSHYD,918
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,NUCLEAR,4663
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,OCGT,2
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,OIL,0
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,OTHER,670
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,PS,1625
FUELINST,2024-01-03T16:35:00Z,2024-01-03T16:30:00Z,2024-01-03,34,WIND,6845
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,BIOMASS,2874
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,CCGT,16121
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,COAL,0
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTELEC,997
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTEW,66
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTFR,2000
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTIFA2,-4
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTIRL,92
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTNED,-1015
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTNEM,1019
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTNSL,1397
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,INTVKL,780
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,NPSHYD,922
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,NUCLEAR,4661
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,OCGT,3
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,OIL,0
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,OTHER,575
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,PS,1756
FUELINST,2024-01-03T16:30:00Z,2024-01-03T16:25:00Z,2024-01-03,33,WIND,6867
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,BIOMASS,2894
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,CCGT,15975
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,COAL,0
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTELEC,997
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTEW,90
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTFR,2000
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTIFA2,-4
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTIRL,67
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTNED,-1014
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTNEM,1019
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTNSL,1397
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,INTVKL,780
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,NPSHYD,930
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,NUCLEAR,4657
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,OCGT,3
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,OIL,0
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,OTHER,529
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,PS,1723
FUELINST,2024-01-03T16:25:00Z,2024-01-03T16:20:00Z,2024-01-03,33,WIND,6595
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,BIOMASS,2899
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,CCGT,15934
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,COAL,0
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTELEC,997
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTEW,86
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTFR,2001
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTIFA2,-4
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTIRL,42
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTNED,-1014
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTNEM,1019
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTNSL,1398
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,INTVKL,780
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,NPSHYD,872
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,NUCLEAR,4660
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,OCGT,3
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,OIL,0
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,OTHER,506
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,PS,1716
FUELINST,2024-01-03T16:20:00Z,2024-01-03T16:15:00Z,2024-01-03,33,WIND,6525
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,BIOMASS,2899
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,CCGT,15876
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,COAL,0
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTELEC,997
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTEW,60
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTFR,2000
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTIFA2,-4
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTIRL,16
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTNED,-1015
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTNEM,1019
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTNSL,1397
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,INTVKL,780
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,NPSHYD,841
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,NUCLEAR,4668
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,OCGT,2
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,OIL,0
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,OTHER,475
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,PS,1598
FUELINST,2024-01-03T16:15:00Z,2024-01-03T16:10:00Z,2024-01-03,33,WIND,6537
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,BIOMASS,2897
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,CCGT,15823
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,COAL,0
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTELEC,998
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTEW,35
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTFR,2000
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTIFA2,-4
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTIRL,0
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTNED,-1015
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTNEM,1019
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTNSL,1397
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,INTVKL,780
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,NPSHYD,831
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,NUCLEAR,4667
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,OCGT,0
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,OIL,0
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,OTHER,432
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,PS,1595
FUELINST,2024-01-03T16:10:00Z,2024-01-03T16:05:00Z,2024-01-03,33,WIND,6505
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,BIOMASS,2896
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,CCGT,15726
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,COAL,0
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTELEC,997
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTEW,8
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTFR,2000
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTIFA2,-4
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTIRL,0
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTNED,-926
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTNEM,1019
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTNSL,1398
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,INTVKL,780
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,NPSHYD,797
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,NUCLEAR,4666
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,OCGT,0
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,OIL,0
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,OTHER,389
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,PS,1595
FUELINST,2024-01-03T16:05:00Z,2024-01-03T16:00:00Z,2024-01-03,33,WIND,6518
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,BIOMASS,2895
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,CCGT,15636
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,COAL,0
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTELEC,998
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTEW,0
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTFR,2001
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTIFA2,-4
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTIRL,-13
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTNED,-524
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTNEM,999
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTNSL,1398
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,INTVKL,780
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,NPSHYD,680
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,NUCLEAR,4663
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,OCGT,0
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,OIL,0
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,OTHER,391
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,PS,1495
FUELINST,2024-01-03T16:00:00Z,2024-01-03T15:55:00Z,2024-01-03,32,WIND,6472
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,BIOMASS,2895
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,CCGT,15527
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,COAL,0
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTELEC,997
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTEW,0
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTFR,2000
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTIFA2,-4
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTIRL,-38
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTNED,-454
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTNEM,999
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTNSL,1398
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,INTVKL,780
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,NPSHYD,669
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,NUCLEAR,4660
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,OCGT,0
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,OIL,0
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,OTHER,368
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,PS,1483
FUELINST,2024-01-03T15:55:00Z,2024-01-03T15:50:00Z,2024-01-03,32,WIND,6382
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,BIOMASS,2895
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,CCGT,15518
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,COAL,0
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTELEC,997
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTEW,0
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTFR,2000
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTIFA2,-4
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTIRL,-63
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTNED,-454
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTNEM,999
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTNSL,1398
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,INTVKL,780
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,NPSHYD,668
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,NUCLEAR,4654
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,OCGT,0
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,OIL,0
FUELINST,2024-01-03T15:50:00Z,2024-01-03T15:45:00Z,2024-01-03,32,OTHER,367
